CICLO,CP,LOJA,REGIONAL,UF,CANAL,SKU,PRODUTO,UN DO MATERIAL,CATEGORIA,SUB CATEGORIA,CAMPANHA,MARCA,COLABORE,VOLUME PEDIDO SUGESTÃO,VOLUME PEDIDO COLOCADO,GIRO (%),VOLUME PEDIDO FATURADO,LOCAL
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,85677,CBEM LOC DES HID CPO CER/FASES PRM 50ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,CUIDE-SE BEM,Não,42,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,85677,CBEM LOC DES HID CPO CER/FASES PRM 50ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,CUIDE-SE BEM,Não,42,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86077,COFFEE DES ANTIT AER ORIENT/AMB 125ml,BOT,DESODORANTES,DESODORANTE MASCULINO,BOLETO TURBINADO BOT C13'26,COFFEE,Não,6,6,0.00%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86077,COFFEE DES ANTIT AER ORIENT/AMB 125ml,BOT,DESODORANTES,DESODORANTE MASCULINO,BOLETO TURBINADO BOT C13'26,COFFEE,Não,5,5,20.00%,5,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86077,COFFEE DES ANTIT AER ORIENT/AMB 125ml,BOT,DESODORANTES,DESODORANTE MASCULINO,BOLETO TURBINADO BOT C13'26,COFFEE,Não,10,12,0.00%,12,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,86077,COFFEE DES ANTIT AER ORIENT/AMB 125ml,BOT,DESODORANTES,DESODORANTE MASCULINO,BOLETO TURBINADO BOT C13'26,COFFEE,Não,3,3,0.00%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86077,COFFEE DES ANTIT AER ORIENT/AMB 125ml,BOT,DESODORANTES,DESODORANTE MASCULINO,BOLETO TURBINADO BOT C13'26,COFFEE,Não,3,3,33.33%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86077,COFFEE DES ANTIT AER ORIENT/AMB 125ml,BOT,DESODORANTES,DESODORANTE MASCULINO,BOLETO TURBINADO BOT C13'26,COFFEE,Não,6,6,83.33%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87491,BOTIK GEL LIMP F MCL AC MAND/SAL V2 150g,BOT,CUIDADOS FACIAIS,LIMPEZA,BOLETO TURBINADO BOT C13'26,BOTIK,Não,4,10,20.00%,10,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87491,BOTIK GEL LIMP F MCL AC MAND/SAL V2 150g,BOT,CUIDADOS FACIAIS,LIMPEZA,BOLETO TURBINADO BOT C13'26,BOTIK,Não,4,4,150.00%,4,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87491,BOTIK GEL LIMP F MCL AC MAND/SAL V2 150g,BOT,CUIDADOS FACIAIS,LIMPEZA,BOLETO TURBINADO BOT C13'26,BOTIK,Não,4,15,113.33%,15,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87491,BOTIK GEL LIMP F MCL AC MAND/SAL V2 150g,BOT,CUIDADOS FACIAIS,LIMPEZA,BOLETO TURBINADO BOT C13'26,BOTIK,Não,6,10,0.00%,10,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87491,BOTIK GEL LIMP F MCL AC MAND/SAL V2 150g,BOT,CUIDADOS FACIAIS,LIMPEZA,BOLETO TURBINADO BOT C13'26,BOTIK,Não,3,30,20.00%,30,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87491,BOTIK GEL LIMP F MCL AC MAND/SAL V2 150g,BOT,CUIDADOS FACIAIS,LIMPEZA,BOLETO TURBINADO BOT C13'26,BOTIK,Não,3,10,60.00%,10,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87600,BOTIK SRUM ALT/POT AC/GLICOL V2 30ml,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,FLASH PROMO BOT C13'26,BOTIK,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87600,BOTIK SRUM ALT/POT AC/GLICOL V2 30ml,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,FLASH PROMO BOT C13'26,BOTIK,Não,3,3,0.00%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87600,BOTIK SRUM ALT/POT AC/GLICOL V2 30ml,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,FLASH PROMO BOT C13'26,BOTIK,Não,3,3,0.00%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87600,BOTIK SRUM ALT/POT AC/GLICOL V2 30ml,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,FLASH PROMO BOT C13'26,BOTIK,Não,3,3,0.00%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87600,BOTIK SRUM ALT/POT AC/GLICOL V2 30ml,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,FLASH PROMO BOT C13'26,BOTIK,Não,3,1,0.00%,1,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87600,BOTIK SRUM ALT/POT AC/GLICOL V2 30ml,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,FLASH PROMO BOT C13'26,BOTIK,Não,3,3,0.00%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,88295,ZAAD EDP INFINITY 95ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,LANÇAMENTO ZAAD INFINITY,ZAAD,Não,6,6,16.67%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,88295,ZAAD EDP INFINITY 95ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,LANÇAMENTO ZAAD INFINITY,ZAAD,Não,5,5,20.00%,5,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,88295,ZAAD EDP INFINITY 95ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,LANÇAMENTO ZAAD INFINITY,ZAAD,Não,4,4,100.00%,4,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,88295,ZAAD EDP INFINITY 95ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,LANÇAMENTO ZAAD INFINITY,ZAAD,Não,8,8,37.50%,8,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,88295,ZAAD EDP INFINITY 95ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,LANÇAMENTO ZAAD INFINITY,ZAAD,Não,3,3,66.67%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,88295,ZAAD EDP INFINITY 95ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,LANÇAMENTO ZAAD INFINITY,ZAAD,Não,3,5,0.00%,5,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,88298,ZAAD EDP INFINITY PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,ZAAD,Não,84,78,6.00%,50,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,88298,ZAAD EDP INFINITY PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,ZAAD,Não,61,59,25.00%,40,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,88298,ZAAD EDP INFINITY PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,ZAAD,Não,44,49,6.82%,44,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,88298,ZAAD EDP INFINITY PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,ZAAD,Não,14,25,0.00%,14,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,88298,ZAAD EDP INFINITY PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,ZAAD,Não,67,55,62.50%,40,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,88298,ZAAD EDP INFINITY PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,ZAAD,Não,67,53,5.00%,40,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,88971,LIZ DES COL D ESSENCE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,LIZ,Não,33,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,88971,LIZ DES COL D ESSENCE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,LIZ,Não,62,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,88971,LIZ DES COL D ESSENCE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,LIZ,Não,14,14,21.43%,14,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,88971,LIZ DES COL D ESSENCE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,LIZ,Não,39,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,88971,LIZ DES COL D ESSENCE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,LIZ,Não,49,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,88971,LIZ DES COL D ESSENCE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,LIZ,Não,39,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89446,LILY CR AC DES HID CP LEAU/LILY SOL 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C13'26,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89446,LILY CR AC DES HID CP LEAU/LILY SOL 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C13'26,ESSENCE,Não,3,8,12.50%,8,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89446,LILY CR AC DES HID CP LEAU/LILY SOL 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C13'26,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89446,LILY CR AC DES HID CP LEAU/LILY SOL 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C13'26,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89446,LILY CR AC DES HID CP LEAU/LILY SOL 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C13'26,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89446,LILY CR AC DES HID CP LEAU/LILY SOL 200g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C13'26,ESSENCE,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89471,BOTIK GEL/LIMP FAC CIC/PANT/CER PRM 50g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,15,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89471,BOTIK GEL/LIMP FAC CIC/PANT/CER PRM 50g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,34,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89471,BOTIK GEL/LIMP FAC CIC/PANT/CER PRM 50g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,38,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89471,BOTIK GEL/LIMP FAC CIC/PANT/CER PRM 50g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,50,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89471,BOTIK GEL/LIMP FAC CIC/PANT/CER PRM 50g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,46,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89471,BOTIK GEL/LIMP FAC CIC/PANT/CER PRM 50g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,55,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,90381,PMPCK MALBEC DES BODY SPRAY,BOT,DESODORANTES,DESODORANTE MASCULINO,LANÇAMENTO PROMOPACK,MALBEC,Não,3,3,33.33%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,90381,PMPCK MALBEC DES BODY SPRAY,BOT,DESODORANTES,DESODORANTE MASCULINO,LANÇAMENTO PROMOPACK,MALBEC,Não,10,10,70.00%,10,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,90381,PMPCK MALBEC DES BODY SPRAY,BOT,DESODORANTES,DESODORANTE MASCULINO,LANÇAMENTO PROMOPACK,MALBEC,Não,6,6,83.33%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,90381,PMPCK MALBEC DES BODY SPRAY,BOT,DESODORANTES,DESODORANTE MASCULINO,LANÇAMENTO PROMOPACK,MALBEC,Não,7,7,85.71%,7,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,90381,PMPCK MALBEC DES BODY SPRAY,BOT,DESODORANTES,DESODORANTE MASCULINO,LANÇAMENTO PROMOPACK,MALBEC,Não,6,6,83.33%,6,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,90381,PMPCK MALBEC DES BODY SPRAY,BOT,DESODORANTES,DESODORANTE MASCULINO,LANÇAMENTO PROMOPACK,MALBEC,Não,3,3,33.33%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,90981,NSPA DES COL BDY SPLSH AMEIX/INT 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,12,12,66.67%,12,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,90981,NSPA DES COL BDY SPLSH AMEIX/INT 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,32,32,12.50%,32,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,90981,NSPA DES COL BDY SPLSH AMEIX/INT 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,56,56,30.36%,56,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,90981,NSPA DES COL BDY SPLSH AMEIX/INT 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,42,42,40.48%,42,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,90981,NSPA DES COL BDY SPLSH AMEIX/INT 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,34,34,29.41%,34,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,90981,NSPA DES COL BDY SPLSH AMEIX/INT 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,5,5,80.00%,5,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,94510,"BOTIK BALM LAB HID AC/HIALUR V2 3,2g",BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C13'26,BOTIK,Não,7,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,94510,"BOTIK BALM LAB HID AC/HIALUR V2 3,2g",BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C13'26,BOTIK,Não,8,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,94510,"BOTIK BALM LAB HID AC/HIALUR V2 3,2g",BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C13'26,BOTIK,Não,11,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,94510,"BOTIK BALM LAB HID AC/HIALUR V2 3,2g",BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C13'26,BOTIK,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,94510,"BOTIK BALM LAB HID AC/HIALUR V2 3,2g",BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C13'26,BOTIK,Não,8,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,94510,"BOTIK BALM LAB HID AC/HIALUR V2 3,2g",BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C13'26,BOTIK,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,94534,NSPA SAB LIQ PERF CPO CER/ROUGE V2 250ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C13'26,NATIVA SPA,Não,5,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,94534,NSPA SAB LIQ PERF CPO CER/ROUGE V2 250ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C13'26,NATIVA SPA,Não,5,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,94534,NSPA SAB LIQ PERF CPO CER/ROUGE V2 250ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C13'26,NATIVA SPA,Não,6,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,94534,NSPA SAB LIQ PERF CPO CER/ROUGE V2 250ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C13'26,NATIVA SPA,Não,9,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,94534,NSPA SAB LIQ PERF CPO CER/ROUGE V2 250ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C13'26,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,94534,NSPA SAB LIQ PERF CPO CER/ROUGE V2 250ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C13'26,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,94631,BOTIK CR NUTR FIR ROS/PESC R/SIL PRM 10g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,21,15,0.00%,15,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,94631,BOTIK CR NUTR FIR ROS/PESC R/SIL PRM 10g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,51,15,26.67%,15,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,94631,BOTIK CR NUTR FIR ROS/PESC R/SIL PRM 10g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,62,62,12.90%,62,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,94631,BOTIK CR NUTR FIR ROS/PESC R/SIL PRM 10g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,45,10,40.00%,10,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,94631,BOTIK CR NUTR FIR ROS/PESC R/SIL PRM 10g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,67,0,0.00%,0,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,94631,BOTIK CR NUTR FIR ROS/PESC R/SIL PRM 10g,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C13'26,BOTIK,Não,73,15,13.33%,15,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,95405,PMPCK LILY DES B/SPR LEAU/LILY BLANC,BOT,DESODORANTES,DESODORANTE FEMININO,LANÇAMENTO PROMOPACK,ESSENCE,Não,10,10,40.00%,10,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,95405,PMPCK LILY DES B/SPR LEAU/LILY BLANC,BOT,DESODORANTES,DESODORANTE FEMININO,LANÇAMENTO PROMOPACK,ESSENCE,Não,12,12,25.00%,12,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,95405,PMPCK LILY DES B/SPR LEAU/LILY BLANC,BOT,DESODORANTES,DESODORANTE FEMININO,LANÇAMENTO PROMOPACK,ESSENCE,Não,9,9,55.56%,9,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,95405,PMPCK LILY DES B/SPR LEAU/LILY BLANC,BOT,DESODORANTES,DESODORANTE FEMININO,LANÇAMENTO PROMOPACK,ESSENCE,Não,16,16,68.75%,16,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,95405,PMPCK LILY DES B/SPR LEAU/LILY BLANC,BOT,DESODORANTES,DESODORANTE FEMININO,LANÇAMENTO PROMOPACK,ESSENCE,Não,3,3,100.00%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,95405,PMPCK LILY DES B/SPR LEAU/LILY BLANC,BOT,DESODORANTES,DESODORANTE FEMININO,LANÇAMENTO PROMOPACK,ESSENCE,Não,3,3,100.00%,3,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,95795,NSPA CR PERF DES HID CPO AMEIX/INT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,10,10,66.67%,9,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,95795,NSPA CR PERF DES HID CPO AMEIX/INT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,48,48,33.33%,42,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,95795,NSPA CR PERF DES HID CPO AMEIX/INT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,28,28,37.50%,24,INTERIOR
Ciclo 13 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,95795,NSPA CR PERF DES HID CPO AMEIX/INT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,LANÇAMENTO NSPA AMEIXA INTENSA,NATIVA SPA,Não,4,4,25.00%,4,INTERIOR
