Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033555055;MAKE B LAP/OLH ULTRABLACK PRETO V2 12g;1,000;48,90;48,90;13,40;0,00;0,00;35,50;72,60;264,93;1,20;87,46;B;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512256;BOTICOLL SAB BARR CPO PERF 5x80g V2;1,000;54,26;54,26;19,48;0,00;0,00;34,78;64,10;178,54;1,17;88,63;B;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033885183;MAKE B BAT CR C/AC POL SOFT NUDE V2 36g;1,000;49,73;49,73;16,33;0,00;0,00;33,40;67,16;204,53;1,13;89,76;B;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033591701;SOPHIE CREM PENT CACHOS V2 200ml;1,000;52,90;52,90;20,45;0,00;0,00;32,45;61,34;158,68;1,09;90,85;B;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033878185;MAKE B BAT EASY MATE WHISPER BEIGE 39g;1,000;49,73;49,73;17,68;0,00;0,00;32,05;64,45;181,28;1,08;91,93;B;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033878024;MAKE B BATOM PREENCH HYAL NUDE CHIC 4g;1,000;49,75;49,75;17,71;0,00;0,00;32,04;64,40;180,91;1,08;93,01;B;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033479634;BOTI SUN PROT SOL CPO GEL CR FPS50 200g;1,000;67,44;67,44;36,62;0,00;0,00;30,82;45,70;84,16;1,04;94,05;B;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033902194;CBEM DES COL BDY SPLSH DEL/CARAM 200ml;1,000;65,13;65,13;34,73;0,00;0,00;30,40;46,68;87,53;1,02;95,07;C;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033751631;SOPHIE COND CACH 200ML;1,000;49,90;49,90;19,57;0,00;0,00;30,33;60,78;154,98;1,02;96,09;C;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033715008;MAKE B LAP RETR P/OLH MARR PCK V2;2,000;79,71;39,85;53,04;0,00;0,00;26,67;33,46;50,28;0,90;96,99;C;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033885602;MALBEC DES ANTIT ROLL V10 55ml;1,000;29,90;29,90;5,16;0,00;0,00;24,74;82,74;479,46;0,83;97,83;C;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033965793;CAIXA LACO M AMOR 2026 BOTI UNIT;2,000;18,02;9,01;0,00;0,00;0,00;18,02;100,00;0,00;0,61;98,43;C;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033526277;BOTIK BALM LAB HID AC/HIALUR 32g;1,000;34,12;34,12;17,86;0,00;0,00;16,26;47,66;91,04;0,55;98,98;C;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033539710;CBEM MASC CAP SCH FEIRA PASTA ABAC 30ml;2,000;23,66;11,83;7,46;0,00;0,00;16,20;68,47;217,16;0,55;99,53;C;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033511662;CBEM SAB BARRA ROSA/ALGODAO V8 2x80g;1,000;22,41;22,41;7,21;0,00;0,00;15,20;67,83;210,82;0,51;100,04;C;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033944996;CBEM SAB BARRA PESSEGURA V3 4x80g;1,000;25,42;25,42;12,70;0,00;0,00;12,72;50,04;100,16;0,43;100,47;C;;
28/08/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033881376;FLORATTA EDP ROSE SUCREE PRM 10ml;2,000;0,02;0,01;13,92;0,00;0,00;-13,90;-69500,00;-99,86;-0,47;100,00;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033512430;QUASAR DES COL CLASSIC 100ml;2,000;276,76;138,38;119,56;0,00;0,00;157,20;56,80;131,48;5,04;5,04;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033896530;EGEO DES COL VANILLA UBESESSION 90ml;2,000;209,52;104,76;59,28;0,00;0,00;150,24;71,71;253,44;4,82;9,87;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033864645;ESTJ QUASAR CLASSIC REG/25;1,000;179,38;179,38;47,05;0,00;0,00;132,33;73,77;281,25;4,25;14,11;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033491544;COFFEE DES COL UNIQ WOM FL/GOURM 100ml;1,000;174,02;174,02;42,05;0,00;0,00;131,97;75,84;313,84;4,24;18,35;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033497652;UOMINI DES COL V6 100ml;1,000;204,90;204,90;76,18;0,00;0,00;128,72;62,82;168,97;4,13;22,48;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033479054;BOTICOLL ACQUA FRESCA DES COL 100ml V2;1,000;145,18;145,18;24,23;0,00;0,00;120,95;83,31;499,17;3,88;26,36;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033050093;MA CHERIE DES COL 100ml V6;1,000;137,61;137,61;31,91;0,00;0,00;105,70;76,81;331,24;3,39;29,75;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843886;MALBEC DES COL NOIR V3 100ml;1,000;206,83;206,83;101,43;0,00;0,00;105,40;50,96;103,91;3,38;33,14;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033794171;ARBO DES BDY SPR BOTANIC 100ml V2;4,000;193,90;48,47;88,60;0,00;0,00;105,30;54,31;118,85;3,38;36,52;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033841820;LILY DES COL BDY SPLSH 200ml;1,000;119,28;119,28;21,18;0,00;0,00;98,10;82,24;463,17;3,15;39,66;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033482962;FLORATTA DES COL ROSE BOUQUET 75ml;1,000;158,29;158,29;68,43;0,00;0,00;89,86;56,77;131,32;2,88;42,55;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033498789;CBEM LOC DES HID CPO BOA NOITE V2 400ml;2,000;115,50;57,75;30,36;0,00;0,00;85,14;73,71;280,43;2,73;45,28;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033856060;INSENSATEZ DES COL V4 100ml;1,000;145,17;145,17;61,48;0,00;0,00;83,69;57,65;136,13;2,69;47,97;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033706693;SOPHIE COL LIKE 100ml;1,000;105,83;105,83;23,15;0,00;0,00;82,68;78,13;357,15;2,65;50,62;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033808496;REF LILY CR AC HID DES CPO LUMIERE 250g;1,000;91,95;91,95;13,73;0,00;0,00;78,22;85,07;569,70;2,51;53,13;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033539222;ESTJ DR BOTICA CORACAO V2;1,000;115,11;115,11;39,92;0,00;0,00;75,19;65,32;188,35;2,41;55,54;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033892617;BOTICA 214 EDP GOLD/GARD V3 75ml;1,000;176,63;176,63;103,47;0,00;0,00;73,16;41,42;70,71;2,35;57,89;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033514410;DR BOTICA COL POCAO FORCA 120ml V2;1,000;87,30;87,30;17,99;0,00;0,00;69,31;79,39;385,27;2,22;60,11;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033852390;LILY CR ACET DES HID CPO CASHMERE 250g;1,000;124,42;124,42;55,70;0,00;0,00;68,72;55,23;123,38;2,21;62,32;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033877942;MAKE B BASE LIQ HYALURONIC 205N 30ml;1,000;99,77;99,77;32,11;0,00;0,00;67,66;67,82;210,71;2,17;64,49;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511235;CBEM DES COL BDY SPLSH BOA NOIT V2 200ml;2,000;138,91;69,45;73,00;0,00;0,00;65,91;47,45;90,29;2,12;66,61;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033944996;CBEM SAB BARRA PESSEGURA V3 4x80g;4,000;105,63;26,41;42,80;0,00;0,00;62,83;59,48;146,80;2,02;68,62;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033489978;NSPA OL DES HID CPO AMEI 200ml V3;1,000;83,89;83,89;21,34;0,00;0,00;62,55;74,56;293,11;2,01;70,63;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033480623;REF LILY CR ACET DES HID CPO 250g V2;1,000;99,90;99,90;38,23;0,00;0,00;61,67;61,73;161,31;1,98;72,61;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033842148;EGEO DES COL SPCY VIBE C/CAR 90ml;1,000;112,41;112,41;50,92;0,00;0,00;61,49;54,70;120,76;1,97;74,58;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033909810;NSPA DES COL BDY SPLSH AMEIX/INT 200ml;1,000;79,79;79,79;20,36;0,00;0,00;59,43;74,48;291,90;1,91;76,49;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483037;FLORATTA DES COL RED V2 75ml;1,000;121,41;121,41;68,42;0,00;0,00;52,99;43,65;77,45;1,70;78,19;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033894208;REF NSPA LOC DES H CP ORQ/NOIRE V2 350ml;1,000;63,26;63,26;13,37;0,00;0,00;49,89;78,87;373,15;1,60;79,79;A;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033533862;BOTIK PROT SOL FAC FPS 80 AC/HIAL 40ml;1,000;72,96;72,96;26,85;0,00;0,00;46,11;63,20;171,73;1,48;81,27;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033867554;NSPA SAB LIQ PERF ORQ/NOIRE V2 250ml;1,000;53,91;53,91;9,13;0,00;0,00;44,78;83,06;490,47;1,44;82,71;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033909957;CBEM SAB LIQ CPO 2/1 CER/FASES 200ml;1,000;52,90;52,90;8,65;0,00;0,00;44,25;83,65;511,56;1,42;84,13;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033521722;DR BOTICA LOC HID CPO POC/NUVENS 400ml;1,000;59,95;59,95;17,00;0,00;0,00;42,95;71,64;252,65;1,38;85,51;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033521470;DR BOTICA CR PENT POC/TR/NO CACHOS 350ml;1,000;56,96;56,96;14,25;0,00;0,00;42,71;74,98;299,72;1,37;86,88;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033487790;BOTICOLL PORTINARI DES BDY SPR 100ml V7;1,000;49,21;49,21;8,59;0,00;0,00;40,62;82,54;472,88;1,30;88,18;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033903818;PMPCK MALBEC DES BODY SPRAY;1,000;59,57;59,57;19,11;0,00;0,00;40,46;67,92;211,72;1,30;89,48;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033957958;NSPA CR PERF DES HID CPO AMEIX/INT 400ml;1,000;55,84;55,84;16,95;0,00;0,00;38,89;69,65;229,44;1,25;90,73;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595815;MATCH MASC CAP NUTR/REGEN V2 250g;1,000;63,28;63,28;26,85;0,00;0,00;36,43;57,57;135,68;1,17;91,90;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486960;LILY DES ANTIT AEROSSOL 75g V9;1,000;39,90;39,90;11,28;0,00;0,00;28,62;71,73;253,72;0,92;92,82;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033491391;MATCH LEAVE IN HIDRATACAO ANTIF 150ml;1,000;46,50;46,50;19,00;0,00;0,00;27,50;59,14;144,74;0,88;93,70;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486571;EGEO DES ANTIT AEROSSOL DOLCE 75g V9;1,000;37,98;37,98;10,88;0,00;0,00;27,10;71,35;249,08;0,87;94,57;B;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033948994;CBEM GEL LIMP FAC FEIR TANGERINA PRM 50g;3,000;44,66;14,89;19,98;0,00;0,00;24,68;55,26;123,52;0,79;95,36;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033278589;MAKE B LAP RETR P/OLH PRET PCK;1,000;51,90;51,90;27,68;0,00;0,00;24,22;46,67;87,50;0,78;96,14;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033013029;PMPCK LILY DES ANTIT AER 2x75g;1,000;50,20;50,20;26,14;0,00;0,00;24,06;47,93;92,04;0,77;96,91;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033896943;MATCH COND ESC/HID 280ml;1,000;45,25;45,25;21,32;0,00;0,00;23,93;52,88;112,24;0,77;97,68;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033896936;MATCH SHAMP ESC/HID 300ml;1,000;44,64;44,64;21,32;0,00;0,00;23,32;52,24;109,38;0,75;98,43;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033508822;CBEM SAB BARRA BOA NOITE V2 4x80g;1,000;37,02;37,02;13,79;0,00;0,00;23,23;62,75;168,46;0,75;99,17;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033482559;NSPA LOC DES HID CPO F/AMEI 200ml V5;1,000;30,97;30,97;10,68;0,00;0,00;20,29;65,52;189,98;0,65;99,82;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033883431;CAIXA LAÇO P  MAES 25 BOTI;2,000;16,02;8,01;0,00;0,00;0,00;16,02;100,00;0,00;0,51;100,34;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033539345;BOTICOLL PORTINARI DES ANTIT AER V8 75g;1,000;29,68;29,68;17,86;0,00;0,00;11,82;39,82;66,18;0,38;100,72;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033799879;NSPA LOC DES HID CPO KARITE 200ml V3;1,000;32,17;32,17;23,25;0,00;0,00;8,92;27,73;38,37;0,29;101,00;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033035298;CAIXA M INST 2021 ROSA ECONOMICA;2,000;7,05;3,52;0,00;0,00;0,00;7,05;100,00;0,00;0,23;101,23;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033888528;CARTAO PRESENTE BOTICARIO MAES 25 UNIT;6,000;2,74;0,46;0,00;0,00;0,00;2,74;100,00;0,00;0,09;101,32;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033841073;GLAMOUR DES ANTIT AER GOLD GLAM 75g;1,000;16,73;16,73;17,28;0,00;0,00;-0,55;-3,29;-3,18;-0,02;101,30;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033534111;REF NSPA SAB LIQ CP PERF ORQ/NOIRE 200ml;1,000;0,01;0,01;9,82;0,00;0,00;-9,81;-98100,00;-99,90;-0,31;100,98;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;5,000;0,05;0,01;11,15;0,00;0,00;-11,10;-22200,00;-99,55;-0,36;100,63;C;;
28/08/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033949083;MAKE B PRIMER FAC ANTIOL SALIC PRM 5ml;4,000;0,04;0,01;19,60;0,00;0,00;-19,56;-48900,00;-99,80;-0,63;100,00;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033542314;MALBEC DES COL ULTRA BLEU V2 100ml;2,000;426,11;213,05;171,54;0,00;0,00;254,57;59,74;148,40;11,33;11,33;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033898169;THE BLEND EDP BOURBON V2 100ml;1,000;333,35;333,35;91,35;0,00;0,00;242,00;72,60;264,92;10,77;22,10;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033553570;MALBEC EDP 90ml;1,000;279,90;279,90;57,25;0,00;0,00;222,65;79,55;388,91;9,91;32,00;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033535187;ELYSEE EDP V2 50ml;1,000;266,67;266,67;138,63;0,00;0,00;128,04;48,01;92,36;5,70;37,70;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033883967;CBEM DES COL BDY SPLSH CER/FASES 200ml;2,000;155,01;77,50;27,08;0,00;0,00;127,93;82,53;472,42;5,69;43,39;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033855728;ESTJ MALBEC PAIS/25;1,000;192,68;192,68;74,08;0,00;0,00;118,60;61,55;160,10;5,28;48,67;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033899630;ESTJ FLORATTA RED AMOR/26;1,000;161,41;161,41;48,82;0,00;0,00;112,59;69,75;230,62;5,01;53,68;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033766659;MEN DES COL ONLY 100ml V2;1,000;163,00;163,00;62,40;0,00;0,00;100,60;61,72;161,22;4,48;58,15;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033534159;LIZ DES COL INTENSO 100ml;1,000;135,04;135,04;34,64;0,00;0,00;100,40;74,35;289,84;4,47;62,62;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033857968;ELYSEE CREM DES HID CPO ACET V2 250g;1,000;124,95;124,95;34,87;0,00;0,00;90,08;72,09;258,33;4,01;66,63;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033483655;COFFEE DES COL MAN SEDUC 100ml V4;1,000;157,85;157,85;82,15;0,00;0,00;75,70;47,96;92,15;3,37;70,00;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033535118;CBEM DES COL BDY SPLSH SHOW/BNH V2 200ml;1,000;86,49;86,49;18,22;0,00;0,00;68,27;78,93;374,70;3,04;73,04;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033830602;CELEBRE DES COL FLOR FRUT FORC 100ml;1,000;111,74;111,74;45,91;0,00;0,00;65,83;58,91;143,39;2,93;75,97;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033500222;HER CODE EDP 50ml;1,000;176,45;176,45;110,62;0,00;0,00;65,83;37,31;59,51;2,93;78,89;A;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033867998;NSPA CR PARFUMEE CPO AMEIXA NEGRA 200g;1,000;114,67;114,67;60,75;0,00;0,00;53,92;47,02;88,76;2,40;81,29;B;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033842148;EGEO DES COL SPCY VIBE C/CAR 90ml;1,000;112,41;112,41;61,23;0,00;0,00;51,18;45,53;83,59;2,28;83,57;B;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033860449;ZAAD LOC DES HID CPO INTENSE 200ml;1,000;63,97;63,97;14,83;0,00;0,00;49,14;76,82;331,36;2,19;85,76;B;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033499588;NSPA LOC DES HID CPO ORQ NOIRE 400ml;1,000;81,94;81,94;33,91;0,00;0,00;48,03;58,62;141,64;2,14;87,89;B;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033483037;FLORATTA DES COL RED V2 75ml;1,000;114,90;114,90;68,43;0,00;0,00;46,47;40,44;67,91;2,07;89,96;B;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033554089;BOTIK CR N FIR ROST/PESC RES/SIL PRM 10g;3,000;44,99;15,00;0,00;0,00;0,00;44,99;100,00;0,00;2,00;91,96;B;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033536283;BOTIK GEL LIMP FAC VITAM C PRM 50g;5,000;41,93;8,39;0,00;0,00;0,00;41,93;100,00;0,00;1,87;93,83;B;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033896608;CBEM MANTG DES HID CPO DEL/CARAMEL 200g;1,000;65,61;65,61;25,89;0,00;0,00;39,72;60,54;153,42;1,77;95,60;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033534166;LIZ CR DES HID CPO INTENSO 250g;1,000;69,81;69,81;30,17;0,00;0,00;39,64;56,78;131,39;1,76;97,36;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033902194;CBEM DES COL BDY SPLSH DEL/CARAM 200ml;1,000;59,31;59,31;34,73;0,00;0,00;24,58;41,44;70,77;1,09;98,45;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033493623;MALBEC DES ANTIT AER 75g/125ml V10;1,000;37,91;37,91;17,94;0,00;0,00;19,97;52,68;111,32;0,89;99,34;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033529346;INTENSE BAT CREM 227 V2 38g;1,000;28,23;28,23;11,84;0,00;0,00;16,39;58,06;138,43;0,73;100,07;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033560554;CBEM GEL/LIMP FAC FEIR TANGERINA 50g PRM;1,000;15,75;15,75;0,00;0,00;0,00;15,75;100,00;0,00;0,70;100,77;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033572076;AU MIGOS PETS SHAMP 5/1 ADULTOS 400ml;1,000;41,93;41,93;26,97;0,00;0,00;14,96;35,68;55,47;0,67;101,44;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894017;CX PRESENTE M BOTI INST/25 VDA;1,000;11,42;11,42;7,37;0,00;0,00;4,05;35,46;54,95;0,18;101,62;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908219;SACOLA P BOTICARIO INST/25;1,000;0,01;0,01;1,31;0,00;0,00;-1,30;-13000,00;-99,24;-0,06;101,56;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;3,000;0,03;0,01;6,69;0,00;0,00;-6,66;-22200,00;-99,55;-0,30;101,26;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033594382;EGEO DES COL CHOC HIGH 10ml PRM;1,000;0,02;0,02;6,81;0,00;0,00;-6,79;-33950,00;-99,71;-0,30;100,96;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908226;SACOLA M BOTICARIO INST/25;5,000;0,05;0,01;7,80;0,01;0,00;-7,76;-15515,20;-99,36;-0,35;100,62;C;;
28/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033889716;LIZ DES COL D ESSENCE PRM 10ml;2,000;0,02;0,01;13,90;0,00;0,00;-13,88;-69400,00;-99,86;-0,62;100,00;C;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033893058;ESTJ LILY MAES/26;1,000;339,90;339,90;104,79;0,00;0,00;235,11;69,17;224,36;12,75;12,75;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033843855;MALBEC EDP SIGNATURE V3 90ml;1,000;345,73;345,73;152,59;0,00;0,00;193,14;55,86;126,57;10,47;23,22;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033479498;THE BLEND EDP 100ml V2;1,000;301,43;301,43;150,91;0,00;0,00;150,52;49,94;99,74;8,16;31,38;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033902507;ESTJ EGEO ORIGINAL PAIS/26;1,000;145,53;145,53;35,96;0,00;0,00;109,57;75,29;304,70;5,94;37,33;A;;
29/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033491544;COFFEE DES COL UNIQ WOM FL/GOURM 100ml;1,000;161,22;161,22;63,73;0,00;0,00;97,49;60,47;152,97;5,29;42,61;A;;
