Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483136;FLORATTA DES COL ROSE V4 75ml;1,000;147,18;147,18;30,72;0,00;0,00;116,46;79,13;379,10;2,96;52,20;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033905133;MALBEC DES COL V7 100ml;1,000;149,45;149,45;44,54;0,00;0,00;104,91;70,20;235,54;2,66;54,87;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033035304;CAIXA M INST 2021 VERDE ECONOMICA;32,000;100,58;3,14;0,00;0,00;0,00;100,58;100,00;0,00;2,55;57,42;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033504183;UOMINI DES COL INFINITE V2 100ml;1,000;173,87;173,87;76,18;0,00;0,00;97,69;56,19;128,24;2,48;59,90;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033830596;CELEBRE DES COL FOUG AROM FORC 100ml;1,000;118,00;118,00;21,14;0,00;0,00;96,86;82,08;458,18;2,46;62,36;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033894710;BOTIK GEL/LIMP FAC CIC/PANT/CER PRM 50g;5,000;92,75;18,55;0,00;0,00;0,00;92,75;100,00;0,00;2,36;64,72;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033473397;LIZ DES COL SUBLIME 100ml;1,000;144,88;144,88;65,14;0,00;0,00;79,74;55,04;122,41;2,03;66,75;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033537259;BOTI BABY FRASQUEIRA PURO CUIDADO PES;1,000;131,71;131,71;47,58;0,00;4,81;79,32;60,23;176,82;2,01;68,76;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033490257;FLORATTA DES BDY SPR ROSE 100ml V8;2,000;96,42;48,21;17,42;0,00;0,00;79,00;81,93;453,50;2,01;70,77;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033486342;DREAM DES COL SPLSH AMOR NO AR 200ml V2;1,000;119,90;119,90;46,09;0,00;0,00;73,81;61,56;160,14;1,87;72,64;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033518029;BOTI BABY COL SOL V2 100ml;1,000;86,43;86,43;17,73;0,00;0,00;68,70;79,49;387,48;1,74;74,39;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033498871;REF CBEM LOC DES HID CPO NUVEM V3 350ml;2,000;108,65;54,32;43,78;0,00;0,00;64,87;59,71;148,17;1,65;76,03;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033539215;DR BOTICA COL POC/CORAC V2 120ml;1,000;81,64;81,64;17,15;0,00;0,00;64,49;78,99;376,03;1,64;77,67;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033581320;CBEM D/COL BDY SPLSH DEL/CHOCOLAT 200ml;1,000;94,90;94,90;31,89;0,00;0,00;63,01;66,40;197,59;1,60;79,27;A;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880829;NSPA LOC DES HID CPO AMEIX/NEG V4 400ml;1,000;79,34;79,34;16,86;0,00;0,00;62,48;78,75;370,58;1,59;80,86;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033744381;ARBO DES COL 100ml V4;1,000;135,63;135,63;75,37;0,00;0,00;60,26;44,43;79,95;1,53;82,39;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033957958;NSPA CR PERF DES HID CPO AMEIX/INT 400ml;1,000;76,90;76,90;16,95;0,00;0,00;59,95;77,96;353,69;1,52;83,91;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595167;REF NSPA LOC DES HID CPO AMEI/NEG 350ml;1,000;69,90;69,90;12,17;0,00;0,00;57,73;82,59;474,36;1,47;85,38;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033506774;CLASH DES COL 100ml;1,000;126,58;126,58;70,77;0,00;0,00;55,81;44,09;78,86;1,42;86,79;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826889;EGEO DES COL DOLCE C/CAR 90ml;1,000;109,96;109,96;61,24;0,00;0,00;48,72;44,31;79,56;1,24;88,03;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033520237;BOTI BABY LOC HID CPO 400ml;1,000;84,95;84,95;36,57;0,00;0,00;48,38;56,95;132,29;1,23;89,26;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033475995;BOTI SUN PROT FAC ANTIOL A/FL FPS70 40ml;1,000;57,97;57,97;15,91;0,00;0,00;42,06;72,55;264,36;1,07;90,33;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033512355;CBEM MASC HID P/BUMBUM PESSEGURA V2 230g;1,000;70,90;70,90;28,93;0,00;0,00;41,97;59,20;145,07;1,07;91,39;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033537921;CBEM SAB BARRA FEIRA SORTIDO 4x80g;2,000;69,03;34,51;27,58;0,00;0,00;41,45;60,05;150,29;1,05;92,45;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033482863;NSPA SAB LIQ MAO AMEI 400ml V2;1,000;54,03;54,03;12,98;0,00;0,00;41,05;75,98;316,26;1,04;93,49;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033808885;UOMINI DES BDY SPR INFINITE 100ml;1,000;47,14;47,14;8,16;0,00;0,00;38,98;82,69;477,70;0,99;94,48;B;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033780006;MALBEC DES BDY SPR BLACK 100ml V2 PCK;1,000;47,05;47,05;8,96;0,00;0,00;38,09;80,96;425,11;0,97;95,45;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033740437;LINDA DES COL V4 100ml;1,000;116,41;116,41;78,75;0,00;0,00;37,66;32,35;47,82;0,96;96,40;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033487790;BOTICOLL PORTINARI DES BDY SPR 100ml V7;1,000;39,77;39,77;8,90;0,00;0,00;30,87;77,62;346,85;0,78;97,19;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033839612;ARBO DES BDY SPR 100ml V6;1,000;51,29;51,29;21,68;0,00;0,00;29,61;57,73;136,58;0,75;97,94;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033501250;MALBEC DES BDY SPR ULTRA BLEU 100ml;1,000;32,80;32,80;8,31;0,00;0,00;24,49;74,66;294,71;0,62;98,56;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033570881;EGEO SHW GEL CAB/CPO BLUE V2 100g;1,000;31,10;31,10;11,06;0,00;0,00;20,04;64,44;181,19;0,51;99,07;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033945382;NSPA SAB BARRA CORP AMEI/NEG V4 2x90g;1,000;26,91;26,91;8,83;0,00;0,00;18,08;67,19;204,76;0,46;99,53;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843138;CBEM SHAMP FEIRA VINAGRE MACA 230ml;1,000;24,67;24,67;7,02;0,00;0,00;17,65;71,54;251,42;0,45;99,98;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033883615;NSPA SAB BARRA AMEIXA V3 2x90g;1,000;26,91;26,91;10,52;0,00;0,00;16,39;60,91;155,80;0,42;100,39;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511242;CBEM SAB BARRA BOA NOITE V2 2x80g;1,000;24,07;24,07;8,61;0,00;0,00;15,46;64,23;179,56;0,39;100,79;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033958030;NSPA SAB BARRA CP AMEIX/INT 90g;2,000;24,95;12,47;9,84;0,00;0,00;15,11;60,56;153,56;0,38;101,17;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033582365;CBEM LOC DES HID CPO NUV/ALEGRIA 400ml;1,000;24,11;24,11;14,02;0,00;0,00;10,09;41,85;71,97;0,26;101,43;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;8,000;0,08;0,01;17,84;0,00;0,00;-17,76;-22200,00;-99,55;-0,45;100,98;C;;
09/09/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033480593;REF LILY CR H DES ACET CPO LOVE 250g V2;3,000;79,59;26,53;118,02;0,00;0,00;-38,43;-48,28;-32,56;-0,98;100,00;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033524686;BOTIK GEL LIM FAC MIC AC MAN/SAL 50g PRM;12,000;212,85;17,74;0,00;0,00;0,00;212,85;100,00;0,00;5,80;5,80;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033197347;THATY DES COL BOTICOLL 100ML;4,000;310,69;77,67;102,56;0,00;0,00;208,13;66,99;202,93;5,67;11,47;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033856442;BOTICA 214 EDP ARAB/OASIS FLOR/FRUT 75ml;1,000;232,13;232,13;41,27;0,00;0,00;190,86;82,22;462,47;5,20;16,68;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033482962;FLORATTA DES COL ROSE BOUQUET 75ml;2,000;229,56;114,78;59,58;0,00;0,00;169,98;74,05;285,30;4,63;21,31;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033902002;ESTJ HER CODE SPLASH MAES/26;2,000;250,75;125,37;82,84;0,00;0,00;167,91;66,96;202,69;4,58;25,89;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033497669;UOMINI DES COL BLACK V6 100ml;1,000;209,35;209,35;76,13;0,00;0,00;133,22;63,64;174,99;3,63;29,52;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033483105;FLORATTA DES COL BLUE V2 75ml;1,000;157,41;157,41;28,42;0,00;0,00;128,99;81,95;453,87;3,52;33,03;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033957958;NSPA CR PERF DES HID CPO AMEIX/INT 400ml;4,000;258,65;64,66;141,48;0,00;0,00;117,17;45,30;82,82;3,19;36,23;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033744381;ARBO DES COL 100ml V4;2,000;252,11;126,05;143,46;0,00;0,00;108,65;43,10;75,74;2,96;39,19;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033905133;MALBEC DES COL V7 100ml;1,000;174,16;174,16;66,71;0,00;0,00;107,45;61,70;161,07;2,93;42,12;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033880775;NSPA LOC DES HID CPO AMEIXA V7 400ml;2,000;151,06;75,53;46,42;0,00;0,00;104,64;69,27;225,42;2,85;44,97;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033843879;MALBEC DES COL V6 100ml;1,000;140,04;140,04;41,40;0,00;0,00;98,64;70,44;238,26;2,69;47,66;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033222490;FREE DES COL BOTICOLL 100ml V4;1,000;155,76;155,76;59,45;0,00;0,00;96,31;61,83;162,00;2,63;50,28;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033506774;CLASH DES COL 100ml;1,000;128,29;128,29;37,77;0,00;0,00;90,52;70,56;239,66;2,47;52,75;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512621;QUASAR DES COL FIRE V2 100ml;1,000;152,04;152,04;64,18;0,00;0,00;87,86;57,79;136,90;2,39;55,15;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033947584;REF LILY CR ACET DES HID CPO 200g;1,000;96,67;96,67;13,45;0,00;0,00;83,22;86,09;618,74;2,27;57,41;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033885213;MAKE B BAT GLOSSY C/AC POL ROSE V2 36g;2,000;110,84;55,42;33,02;0,00;0,00;77,82;70,21;235,68;2,12;59,54;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033874910;BOTIK GEL LIMP F MCL AC MAND/SAL V2 150g;3,000;107,26;35,75;32,19;0,00;0,00;75,07;69,99;233,21;2,05;61,58;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033050093;MA CHERIE DES COL 100ml V6;1,000;136,18;136,18;62,06;0,00;0,00;74,12;54,43;119,43;2,02;63,60;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033868681;CLASH CR PRE E POS BARBA 150g;2,000;88,43;44,21;22,20;0,00;0,00;66,23;74,90;298,33;1,81;65,41;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033830596;CELEBRE DES COL FOUG AROM FORC 100ml;1,000;85,90;85,90;20,02;0,00;0,00;65,88;76,69;329,07;1,80;67,20;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033826889;EGEO DES COL DOLCE C/CAR 90ml;1,000;95,98;95,98;31,11;0,00;0,00;64,87;67,59;208,52;1,77;68,97;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033741038;GLAMOUR DES COL SEC BL 75ml V4;1,000;132,86;132,86;71,44;0,00;0,00;61,42;46,23;85,97;1,67;70,65;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033860920;CBEM D/COL BDY SPLSH FEIR CACH/UVA 200ml;1,000;94,90;94,90;34,63;0,00;0,00;60,27;63,51;174,04;1,64;72,29;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033533862;BOTIK PROT SOL FAC FPS 80 AC/HIAL 40ml;1,000;80,66;80,66;26,86;0,00;0,00;53,80;66,70;200,30;1,47;73,75;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033957989;NSPA CR PERF DES HID CP AMEIX/INT 180ml;2,000;101,57;50,78;51,10;0,00;0,00;50,47;49,69;98,77;1,38;75,13;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033511471;CBEM DES COL BDY SPLSH NUVEM V3 200ml;1,000;63,97;63,97;18,66;0,00;0,00;45,31;70,83;242,82;1,24;76,36;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033509560;CLASH DES BDY SPR 100ml;1,000;52,90;52,90;8,62;0,00;0,00;44,28;83,71;513,69;1,21;77,57;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033954056;PMPCK LILY DES B/SPR LEAU/LILY BLANC;1,000;62,68;62,68;18,74;0,00;0,00;43,94;70,10;234,47;1,20;78,77;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033511655;CBEM SAB BARRA ROSA/ALGODAO 4x80g;3,000;84,23;28,08;41,34;0,00;0,00;42,89;50,92;103,75;1,17;79,94;A;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033903818;PMPCK MALBEC DES BODY SPRAY;1,000;60,89;60,89;19,13;0,00;0,00;41,76;68,58;218,30;1,14;81,08;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033535118;CBEM DES COL BDY SPLSH SHOW/BNH V2 200ml;1,000;60,77;60,77;19,14;0,00;0,00;41,63;68,50;217,50;1,13;82,21;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033886968;REF CBEM LOC D H CP R/ALG N/FORM 350ml;1,000;59,64;59,64;21,89;0,00;0,00;37,75;63,30;172,45;1,03;83,24;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033487455;DR BOTICA CREM PENT POC TIRA NO150g V2;3,000;89,00;29,67;52,26;0,00;0,00;36,74;41,28;70,30;1,00;84,24;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033856473;BOTICA 214 EDP ARAB/OAS FL/FRUT PRM 10ml;1,000;42,04;42,04;7,71;0,00;0,00;34,33;81,66;445,27;0,94;85,18;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033861668;MAKE B BALM LAB NIGHT MASK LIP/CHRON 9g;1,000;60,51;60,51;28,60;0,00;0,00;31,91;52,74;111,57;0,87;86,05;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512317;CBEM SAB BARRA CEREJA LIVRE V2 2x80g;3,000;54,04;18,01;22,17;0,00;0,00;31,87;58,97;143,75;0,87;86,92;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033572076;AU MIGOS PETS SHAMP 5/1 ADULTOS 400ml;1,000;47,31;47,31;15,45;0,00;0,00;31,86;67,34;206,21;0,87;87,78;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033535088;CBEM LOC DES HID CPO SHOW BNH V2 400ml;2,000;55,98;27,99;24,16;0,00;0,00;31,82;56,84;131,71;0,87;88,65;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033278589;MAKE B LAP RETR P/OLH PRET PCK;1,000;58,91;58,91;27,68;0,00;0,00;31,23;53,01;112,83;0,85;89,50;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033909810;NSPA DES COL BDY SPLSH AMEIX/INT 200ml;1,000;73,47;73,47;42,28;0,00;0,00;31,19;42,45;73,77;0,85;90,35;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033733675;EGEO DES BDY SPR BLUE 100ml V2 PCK;1,000;39,27;39,27;8,18;0,00;0,00;31,09;79,17;380,07;0,85;91,20;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033958030;NSPA SAB BARRA CP AMEIX/INT 90g;4,000;50,78;12,69;19,76;0,00;0,00;31,02;61,09;156,98;0,85;92,05;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033884216;CBEM DES COL BDY SPLSH ROS/ALGODAO 60ml;1,000;49,90;49,90;19,22;0,00;0,00;30,68;61,48;159,63;0,84;92,88;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033749652;MALBEC LOC DES HID CPO RPCK 200ml;1,000;43,68;43,68;13,99;0,00;0,00;29,69;67,97;212,22;0,81;93,69;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033909544;GLAMOUR DES COL INTENSE PRM 10ml;1,000;35,75;35,75;6,19;0,00;0,00;29,56;82,69;477,54;0,81;94,50;B;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033839612;ARBO DES BDY SPR 100ml V6;1,000;51,14;51,14;24,05;0,00;0,00;27,09;52,97;112,64;0,74;95,24;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033493623;MALBEC DES ANTIT AER 75g/125ml V10;1,000;37,39;37,39;11,68;0,00;0,00;25,71;68,76;220,12;0,70;95,94;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033820467;NSPA LOC DES CPO A/STRES JAS/SAMB 200ml;1,000;29,66;29,66;11,40;0,00;0,00;18,26;61,56;160,18;0,50;96,43;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033587346;BOTICA 214 EDP SEV/DOR FOUG/ARM PRM 10ml;1,000;16,86;16,86;0,00;0,00;0,00;16,86;100,00;0,00;0,46;96,89;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033883615;NSPA SAB BARRA AMEIXA V3 2x90g;1,000;26,33;26,33;10,52;0,00;0,00;15,81;60,05;150,29;0,43;97,32;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033839605;ARBO DES ANTIT AER 75ml V9;1,000;26,97;26,97;11,73;0,00;0,00;15,24;56,51;129,92;0,42;97,74;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033511648;CBEM DES ANTIT CR R/ALG V3 80g;1,000;25,90;25,90;10,76;0,00;0,00;15,14;58,46;140,71;0,41;98,15;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033578825;LILY DES BDY SPR LEAU/LILY BLANC 100ml;1,000;35,31;35,31;20,39;0,00;0,00;14,92;42,25;73,17;0,41;98,56;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033957972;REF NSPA CR PERF DES HID CP AM/INT 350ml;1,000;43,22;43,22;28,35;0,00;0,00;14,87;34,41;52,45;0,41;98,96;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033511662;CBEM SAB BARRA ROSA/ALGODAO V8 2x80g;1,000;19,90;19,90;7,21;0,00;0,00;12,69;63,77;176,01;0,35;99,31;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894017;CX PRESENTE M BOTI INST/25 VDA;1,000;10,98;10,98;0,00;0,00;0,00;10,98;100,00;0,00;0,30;99,61;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033974368;CAIXA LACO M BOTI PAIS 2026 UNIT;1,000;10,18;10,18;0,00;0,00;0,00;10,18;100,00;0,00;0,28;99,89;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033897896;MATCH MASC CAP NUTRICAO PROFUNDA V3 70g;1,000;17,63;17,63;9,71;0,00;0,00;7,92;44,92;81,57;0,22;100,10;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033539109;MAKE B PINCEL P/BASE ABS;1,000;14,61;14,61;13,96;0,00;0,00;0,65;4,45;4,66;0,02;100,12;C;;
09/09/2026;024669 - 24669 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;2,000;0,02;0,01;4,46;0,00;0,00;-4,44;-22200,00;-99,55;-0,12;100,00;C;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826865;EGEO DES COL BLUE C/CAR 90ml;3,000;290,29;96,76;93,12;0,00;0,00;197,17;67,92;211,74;6,87;6,87;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033506774;CLASH DES COL 100ml;2,000;248,64;124,32;75,56;0,00;0,00;173,08;69,61;229,06;6,03;12,90;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033740963;GLAMOUR DES COL 75ml V6;1,000;179,00;179,00;36,13;0,00;0,00;142,87;79,82;395,43;4,98;17,87;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033881352;FLORATTA EDP ROSE SUCREE 75ml;1,000;186,62;186,62;51,60;0,00;0,00;135,02;72,35;261,67;4,70;22,58;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033878963;FLORATTA EDP RED PASSION V2 75ml;1,000;162,37;162,37;49,10;0,00;0,00;113,27;69,76;230,69;3,95;26,52;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033905133;MALBEC DES COL V7 100ml;1,000;155,73;155,73;44,72;0,00;0,00;111,01;71,28;248,23;3,87;30,39;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511471;CBEM DES COL BDY SPLSH NUVEM V3 200ml;2,000;138,46;69,23;37,34;0,00;0,00;101,12;73,03;270,81;3,52;33,91;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033587292;BOTICA 214 EDP SEV/DOR FOUG/AROM 90ml;1,000;194,75;194,75;97,05;0,00;0,00;97,70;50,17;100,67;3,40;37,32;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033878987;BOTICOLL CONNEXION DES COL V3 100ml;1,000;123,19;123,19;29,03;0,00;0,00;94,16;76,43;324,35;3,28;40,60;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843879;MALBEC DES COL V6 100ml;1,000;174,90;174,90;82,58;0,00;0,00;92,32;52,78;111,79;3,22;43,81;A;;
09/09/2026;024670 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826858;EGEO DES COL BOMB BLACK C/CAR 90ml;1,000;114,39;114,39;28,81;0,00;0,00;85,58;74,81;297,05;2,98;46,79;A;;
