CICLO,CP,LOJA,REGIONAL,UF,CANAL,SKU,PRODUTO,UN DO MATERIAL,CATEGORIA,SUB CATEGORIA,CAMPANHA,MARCA,COLABORE,VOLUME PEDIDO SUGESTÃO,VOLUME PEDIDO COLOCADO,GIRO (%),VOLUME PEDIDO FATURADO,LOCAL
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,85646,BOTICA 214 EDP ARAB/OAS FG/AMB PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,85646,BOTICA 214 EDP ARAB/OAS FG/AMB PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,85646,BOTICA 214 EDP ARAB/OAS FG/AMB PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,85647,BOTICA 214 EDP ARAB/OAS FL/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,85647,BOTICA 214 EDP ARAB/OAS FL/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,85647,BOTICA 214 EDP ARAB/OAS FL/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,85647,BOTICA 214 EDP ARAB/OAS FL/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,85647,BOTICA 214 EDP ARAB/OAS FL/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,85920,CBEM DES COL BDY SPLSH AMORUDA 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,6,66.67%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,85920,CBEM DES COL BDY SPLSH AMORUDA 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,7,57.14%,7,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,85920,CBEM DES COL BDY SPLSH AMORUDA 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,85920,CBEM DES COL BDY SPLSH AMORUDA 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,9,11.11%,9,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,85920,CBEM DES COL BDY SPLSH AMORUDA 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,9,22.22%,9,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86024,CBEM CREM HID FAC DOCES DELIRIOS 50g,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,5,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86024,CBEM CREM HID FAC DOCES DELIRIOS 50g,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,5,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86024,CBEM CREM HID FAC DOCES DELIRIOS 50g,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,86024,CBEM CREM HID FAC DOCES DELIRIOS 50g,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86024,CBEM CREM HID FAC DOCES DELIRIOS 50g,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,6,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86024,CBEM CREM HID FAC DOCES DELIRIOS 50g,BOT,CUIDADOS FACIAIS,HIDRATANTES E TRATAMENTOS,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,4,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86429,NEXT PASTA MODEL CAP PRM 30g,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NEXT,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86429,NEXT PASTA MODEL CAP PRM 30g,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NEXT,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86429,NEXT PASTA MODEL CAP PRM 30g,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NEXT,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86429,NEXT PASTA MODEL CAP PRM 30g,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NEXT,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86429,NEXT PASTA MODEL CAP PRM 30g,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NEXT,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86754,REF NSPA SAB LIQ PERF ORQ/NOIRE V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86754,REF NSPA SAB LIQ PERF ORQ/NOIRE V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86754,REF NSPA SAB LIQ PERF ORQ/NOIRE V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86754,REF NSPA SAB LIQ PERF ORQ/NOIRE V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86754,REF NSPA SAB LIQ PERF ORQ/NOIRE V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86755,NSPA SAB LIQ PERF ORQ/NOIRE V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,6,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86755,NSPA SAB LIQ PERF ORQ/NOIRE V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,4,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86755,NSPA SAB LIQ PERF ORQ/NOIRE V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86755,NSPA SAB LIQ PERF ORQ/NOIRE V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86755,NSPA SAB LIQ PERF ORQ/NOIRE V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,4,100.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86757,NSPA SAB LIQ PERF AMEIXA NEGRA V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,3,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86757,NSPA SAB LIQ PERF AMEIXA NEGRA V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,8,75.00%,8,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86757,NSPA SAB LIQ PERF AMEIXA NEGRA V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,5,100.00%,5,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86757,NSPA SAB LIQ PERF AMEIXA NEGRA V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86757,NSPA SAB LIQ PERF AMEIXA NEGRA V2 250ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,3,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86759,REF NSPA SAB LIQ PERF AMEIXA V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86759,REF NSPA SAB LIQ PERF AMEIXA V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86759,REF NSPA SAB LIQ PERF AMEIXA V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86759,REF NSPA SAB LIQ PERF AMEIXA V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86759,REF NSPA SAB LIQ PERF AMEIXA V2 200ml,BOT,SABONETE CORPO,CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86766,CBEM SAB LIQ CPO DELEITE 50ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86766,CBEM SAB LIQ CPO DELEITE 50ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,CUIDE-SE BEM,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,86766,CBEM SAB LIQ CPO DELEITE 50ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,CUIDE-SE BEM,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86766,CBEM SAB LIQ CPO DELEITE 50ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,CUIDE-SE BEM,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86766,CBEM SAB LIQ CPO DELEITE 50ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,CUIDE-SE BEM,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86766,CBEM SAB LIQ CPO DELEITE 50ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,CUIDE-SE BEM,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86768,FLORATTA SAB LIQ CPO RED 150ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86768,FLORATTA SAB LIQ CPO RED 150ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,FLORATTA,Não,5,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86768,FLORATTA SAB LIQ CPO RED 150ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,FLORATTA,Não,4,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,86768,FLORATTA SAB LIQ CPO RED 150ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86768,FLORATTA SAB LIQ CPO RED 150ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86768,FLORATTA SAB LIQ CPO RED 150ml,BOT,SABONETE CORPO,CORPO,FLASH PROMO BOT C12'26,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,86983,HER CODE EDP CLIMAX 50ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,HER CODE,Não,3,9,11.11%,9,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,86983,HER CODE EDP CLIMAX 50ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,HER CODE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,86983,HER CODE EDP CLIMAX 50ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,HER CODE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,86983,HER CODE EDP CLIMAX 50ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,HER CODE,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,86983,HER CODE EDP CLIMAX 50ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,HER CODE,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87321,CBEM SAB LIQ ESF CPO AMORUDA 200ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,3,3,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87321,CBEM SAB LIQ ESF CPO AMORUDA 200ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,3,4,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87321,CBEM SAB LIQ ESF CPO AMORUDA 200ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,6,9,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87321,CBEM SAB LIQ ESF CPO AMORUDA 200ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,7,6,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87321,CBEM SAB LIQ ESF CPO AMORUDA 200ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,8,3,400.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87321,CBEM SAB LIQ ESF CPO AMORUDA 200ml,BOT,SABONETE CORPO,CORPO,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,5,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87443,CBEM LOC DES HID CPO AMORUDA 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,2,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87443,CBEM LOC DES HID CPO AMORUDA 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,5,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87443,CBEM LOC DES HID CPO AMORUDA 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,3,166.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87443,CBEM LOC DES HID CPO AMORUDA 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,1,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87443,CBEM LOC DES HID CPO AMORUDA 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87771,"MAKE B BLUSH COMP BERRY MINI PRM 1,5g",BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MAKE B.,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87771,"MAKE B BLUSH COMP BERRY MINI PRM 1,5g",BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MAKE B.,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87771,"MAKE B BLUSH COMP BERRY MINI PRM 1,5g",BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MAKE B.,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87771,"MAKE B BLUSH COMP BERRY MINI PRM 1,5g",BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MAKE B.,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87771,"MAKE B BLUSH COMP BERRY MINI PRM 1,5g",BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,MAKE B.,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87790,MAKE B BASE LIQ HYALURONIC 130Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87790,MAKE B BASE LIQ HYALURONIC 130Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87790,MAKE B BASE LIQ HYALURONIC 130Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87790,MAKE B BASE LIQ HYALURONIC 130Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87790,MAKE B BASE LIQ HYALURONIC 130Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87790,MAKE B BASE LIQ HYALURONIC 130Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87791,MAKE B BASE LIQ HYALURONIC 140Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87791,MAKE B BASE LIQ HYALURONIC 140Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87791,MAKE B BASE LIQ HYALURONIC 140Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87791,MAKE B BASE LIQ HYALURONIC 140Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87791,MAKE B BASE LIQ HYALURONIC 140Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,87791,MAKE B BASE LIQ HYALURONIC 140Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,87792,MAKE B BASE LIQ HYALURONIC 170Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,87792,MAKE B BASE LIQ HYALURONIC 170Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,6,6,0.00%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,87792,MAKE B BASE LIQ HYALURONIC 170Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,4,4,0.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,87792,MAKE B BASE LIQ HYALURONIC 170Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,87792,MAKE B BASE LIQ HYALURONIC 170Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,3,2,0.00%,2,INTERIOR
